	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000164300	1496.15884475361	1.27838267160386	0.288304114270646	4.43414647355248	9.24377669191821e-06	0.000360454967720517	SERINC5	ENSG00000164300	SERINC5	protein_coding	serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825]	5	80111651	80256048	-1
ENSG00000104689	99.4088047899074	3.38334743866479	0.763380451551274	4.43205931169634	9.33373327485858e-06	0.000363223963529226	TNFRSF10A	ENSG00000104689	TNFRSF10A	protein_coding	TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]	8	23190452	23225126	-1
ENSG00000164171	2012.56559814784	1.11554920166565	0.251721207961279	4.43168539790756	9.34993702992926e-06	0.000363223963529226	ITGA2	ENSG00000164171	ITGA2	protein_coding	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	5	52989340	53094779	1
ENSG00000162654	546.814337403247	-2.21802102656061	0.500961443687244	-4.42752841463255	9.53190188746742e-06	0.000369598154424557	GBP4	ENSG00000162654	GBP4	protein_coding	guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]	1	89181144	89198942	-1
ENSG00000136010	658.827090357948	0.961516403096179	0.217207499947698	4.42671824558409	9.56775738389657e-06	0.000370293711335188	ALDH1L2	ENSG00000136010	ALDH1L2	protein_coding	aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	12	105019784	105107643	-1
ENSG00000090863	9652.22202266779	-0.618874622349717	0.139828297535694	-4.42596121998651	9.60137733664978e-06	0.000370900309189796	GLG1	ENSG00000090863	GLG1	protein_coding	golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]	16	74447427	74607144	-1
ENSG00000116745	54.2057405196373	2.47791315187186	0.561449020939339	4.41342501181346	1.0174797120199e-05	0.000391690173657618	RPE65	ENSG00000116745	RPE65	protein_coding	retinoid isomerohydrolase RPE65 [Source:HGNC Symbol;Acc:HGNC:10294]	1	68428822	68449954	-1
ENSG00000170525	636.243368876433	0.968916981621489	0.219541382008318	4.4133683260898	1.01774627790265e-05	0.000391690173657618	PFKFB3	ENSG00000170525	PFKFB3	protein_coding	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]	10	6144934	6254644	1
ENSG00000111319	18.1540066297424	-4.85482845104646	1.10063548948877	-4.41093213639828	1.0292657527084e-05	0.000395387273442834	SCNN1A	ENSG00000111319	SCNN1A	protein_coding	sodium channel epithelial 1 alpha subunit [Source:HGNC Symbol;Acc:HGNC:10599]	12	6346843	6377730	-1
ENSG00000259200	19.4707826561272	7.10702893571967	1.61361166803513	4.40442336685243	1.06065625860922e-05	0.000406689849660051	LOC105370802	ENSG00000259200	AC068722.1	lncRNA	novel transcript	15	45705078	45931069	1
ENSG00000169629	124.683431533151	-2.42973365141607	0.551862532350511	-4.40278784839273	1.06868658234752e-05	0.000409010103655114	RGPD8	ENSG00000169629	RGPD8	protein_coding	RANBP2 like and GRIP domain containing 8 [Source:HGNC Symbol;Acc:HGNC:9849]	2	112370092	112434488	-1
ENSG00000170571	32.8891274733459	3.05986494030318	0.695536655896952	4.39928638463667	1.08607424205977e-05	0.000414896420714404	EMB	ENSG00000170571	EMB	protein_coding	embigin [Source:HGNC Symbol;Acc:HGNC:30465]	5	50396192	50443248	-1
ENSG00000101871	805.448112447622	-0.72516914602618	0.164866120310129	-4.39853345649227	1.08984827743254e-05	0.000415570006451997	MID1	ENSG00000101871	MID1	protein_coding	midline 1 [Source:HGNC Symbol;Acc:HGNC:7095]	X	10445310	10833654	-1
ENSG00000130035	161.788005116749	-1.53398190582164	0.348999132713527	-4.39537454977229	1.10581913205571e-05	0.000419338789031106	KCNA6	ENSG00000130035	GALNT8	protein_coding	polypeptide N-acetylgalactosaminyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4130]	12	4720341	4851927	1
ENSG00000135912	1132.1762553433	1.35492209396227	0.308211683302912	4.39607635714007	1.10225173205345e-05	0.000419338789031106	TTLL4	ENSG00000135912	TTLL4	protein_coding	tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976]	2	218710835	218755416	1
ENSG00000267107	68.7981355787563	3.2317247822175	0.735199451575718	4.39571163347729	1.10410430768574e-05	0.000419338789031106	PCAT19	ENSG00000267107	PCAT19	lncRNA	prostate cancer associated transcript 19 [Source:HGNC Symbol;Acc:HGNC:49593]	19	41449520	41501223	-1
ENSG00000182158	1524.71114421947	0.710233850461258	0.161881154155273	4.38737822303897	1.14725188985372e-05	0.000434253751055069	CREB3L2	ENSG00000182158	CREB3L2	protein_coding	cAMP responsive element binding protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:23720]	7	137874979	138002086	-1
ENSG00000122359	394.345671414487	1.01090935851315	0.230641807566908	4.38302738422605	1.17041394379446e-05	0.000442211059897624	ANXA11	ENSG00000122359	ANXA11	protein_coding	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	10	80150889	80205572	-1
ENSG00000177453	541.64469369179	0.762358282201338	0.173951054286361	4.38260225170197	1.17270095782029e-05	0.000442266618526861	NIM1K	ENSG00000177453	NIM1K	protein_coding	NIM1 serine/threonine protein kinase [Source:HGNC Symbol;Acc:HGNC:28646]	5	43192071	43280850	1
ENSG00000250120	102.255112372948	-1.52937490693414	0.349110219652859	-4.38077953849329	1.18255473889036e-05	0.000444635870347535	PCDHA10	ENSG00000250120	PCDHA10	protein_coding	protocadherin alpha 10 [Source:HGNC Symbol;Acc:HGNC:8664]	5	140855883	141012347	1
ENSG00000251365	40.2501536226518	2.97978897830368	0.680216974044882	4.38064484128423	1.18328605356919e-05	0.000444635870347535	NA	ENSG00000251365	LINC02236	lncRNA	long intergenic non-protein coding RNA 2236 [Source:HGNC Symbol;Acc:HGNC:53107]	5	6765891	6833120	1
ENSG00000064763	67.7072310215724	1.68097610246796	0.384151601743104	4.37581437859548	1.20979936103962e-05	0.000453773564330416	FAR2	ENSG00000064763	FAR2	protein_coding	fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531]	12	29149103	29340980	1
ENSG00000143797	3130.21107879121	-0.890246959348763	0.203602841582299	-4.37246824469742	1.22849690327306e-05	0.000459951911230876	MBOAT2	ENSG00000143797	MBOAT2	protein_coding	membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]	2	8852690	9003709	-1
ENSG00000125266	1892.99872921519	1.05931333455415	0.242342900378592	4.37113417764365	1.23602803067451e-05	0.000461934743398735	EFNB2	ENSG00000125266	EFNB2	protein_coding	ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]	13	106489745	106535662	-1
ENSG00000089159	523.532673038812	0.884894814339122	0.202719220344435	4.36512538295886	1.27049862425439e-05	0.000473960199773744	PXN	ENSG00000089159	PXN	protein_coding	paxillin [Source:HGNC Symbol;Acc:HGNC:9718]	12	120210439	120265771	-1
ENSG00000204397	30.2081093505838	-4.79165751109798	1.09963491564257	-4.35749851422093	1.31557391440139e-05	0.000489891280881686	CARD16	ENSG00000204397	CARD16	protein_coding	caspase recruitment domain family member 16 [Source:HGNC Symbol;Acc:HGNC:33701]	11	105041326	105101431	-1
ENSG00000283765	7.21118045432502	-6.83988563010278	1.57003695616313	-4.35651250325863	1.32151147593428e-05	0.000491217224336937	NA	ENSG00000283765	AC131160.1	protein_coding	presenilin associated rhomboid like [Source:NCBI gene;Acc:55486]	3	183815568	183884889	-1
ENSG00000171502	50.3700103921138	4.68723164003304	1.07606671018829	4.35589317618874	1.3252540029192e-05	0.000491723958318332	COL24A1	ENSG00000171502	COL24A1	protein_coding	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]	1	85729233	86156943	-1
ENSG00000184640	6301.29571936364	1.25317435952342	0.287733043836834	4.35533695682885	1.32862379319534e-05	0.000492090823189393	SEPT9	ENSG00000184640	SEPT9	protein_coding	septin 9 [Source:HGNC Symbol;Acc:HGNC:7323]	17	77280569	77500596	1
ENSG00000100994	6368.81490847094	0.873397514904337	0.200716250770017	4.35140409186443	1.35268489201702e-05	0.000500106237268618	PYGB	ENSG00000100994	PYGB	protein_coding	glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]	20	25248085	25298012	1
ENSG00000272316	307.175189602384	-0.919562781326023	0.211496517928716	-4.34788615118457	1.37455919997103e-05	0.000507285981889307	NA	ENSG00000272316	AL021368.2	lncRNA	novel transcript	6	57908560	57913911	-1
ENSG00000287899	16.09533443555	6.84348935405158	1.57466698190836	4.34599152244742	1.38647924054779e-05	0.000510773020755814	NA	ENSG00000287899	AC055714.1	lncRNA	novel transcript	3	171941607	171996871	1
ENSG00000153253	1179.54078865167	1.70790658114225	0.3930322812895	4.34546133345277	1.38983253568755e-05	0.000511097313435136	SCN3A	ENSG00000153253	SCN3A	protein_coding	sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]	2	165087522	165204067	-1
ENSG00000067066	2707.36882940898	1.05356565303175	0.24254905217384	4.34372199598057	1.40088775084581e-05	0.000514247729071588	SP100	ENSG00000067066	SP100	protein_coding	SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206]	2	230415942	230545606	1
ENSG00000070610	2157.27772649718	-1.25601047310029	0.289248880691537	-4.3423174883077	1.40987594693378e-05	0.000516629542469513	GBA2	ENSG00000070610	GBA2	protein_coding	glucosylceramidase beta 2 [Source:HGNC Symbol;Acc:HGNC:18986]	9	35736866	35749228	-1
ENSG00000187773	75.5417773453453	-3.29607375028177	0.759298076437475	-4.34094837398576	1.41869056337182e-05	0.000518939431384168	FAM69C	ENSG00000187773	DIPK1C	protein_coding	divergent protein kinase domain 1C [Source:HGNC Symbol;Acc:HGNC:31729]	18	74434099	74457944	-1
ENSG00000102226	2543.94464065648	0.760229149011098	0.175422763462697	4.33369725801154	1.46625778554737e-05	0.000535391336641475	USP11	ENSG00000102226	USP11	protein_coding	ubiquitin specific peptidase 11 [Source:HGNC Symbol;Acc:HGNC:12609]	X	47232690	47248328	1
ENSG00000132964	654.189867235147	-0.998704309146743	0.231528219044656	-4.31353168640804	1.60667099997659e-05	0.000582693275130769	CDK8	ENSG00000132964	CDK8	protein_coding	cyclin dependent kinase 8 [Source:HGNC Symbol;Acc:HGNC:1779]	13	26254104	26405238	1
ENSG00000136161	1027.24094470538	-1.1610421676943	0.269106631946602	-4.3144316410778	1.60014036012335e-05	0.000582693275130769	RCBTB2	ENSG00000136161	RCBTB2	protein_coding	RCC1 and BTB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]	13	48488959	48533256	-1
ENSG00000249958	14.1904199451605	-6.83795335560121	1.58525379138586	-4.31347547803267	1.60707972528445e-05	0.000582693275130769	NA	ENSG00000249958	CCT7P2	processed_pseudogene	chaperonin containing TCP1 subunit 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:35134]	5	92889387	92890840	-1
ENSG00000250251	335.69901951017	1.41269213078832	0.327451080470784	4.31420818266124	1.60175955018146e-05	0.000582693275130769	NA	ENSG00000250251	PKD1P6	transcribed_unprocessed_pseudogene	polycystin 1, transient receptor potential channel interacting pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:30070]	16	15125242	15154564	-1
ENSG00000170873	4969.18347352292	0.886050381845327	0.205445075770589	4.31283338635354	1.61175580295363e-05	0.000583365274599696	MTSS1	ENSG00000170873	MTSS1	protein_coding	MTSS I-BAR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20443]	8	124550790	124728429	-1
ENSG00000169126	39.7882307864156	-4.41796031040509	1.02554259973787	-4.30792471374113	1.64793453903764e-05	0.00059541718738271	ARMC4	ENSG00000169126	ARMC4	protein_coding	armadillo repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:25583]	10	27812164	27999048	-1
ENSG00000176490	464.442599784169	0.819797132580081	0.190379976732413	4.30611005763668	1.66150415422291e-05	0.000599272362222075	DIRAS1	ENSG00000176490	DIRAS1	protein_coding	DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]	19	2714567	2721372	-1
ENSG00000185745	5479.36979292369	1.71604985057234	0.398701471999859	4.30409710293957	1.67668117200099e-05	0.000602689692769549	IFIT1	ENSG00000185745	IFIT1	protein_coding	interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]	10	89392546	89406487	1
ENSG00000250331	23.4050172840756	-2.40008294663517	0.557629733964678	-4.30407993054975	1.67681121276669e-05	0.000602689692769549	LINC01340	ENSG00000250331	LINC01340	lncRNA	long intergenic non-protein coding RNA 1340 [Source:HGNC Symbol;Acc:HGNC:50550]	5	97504663	97690180	1
ENSG00000123143	1566.0603224444	1.13942750957942	0.26478126930543	4.30327837225176	1.68289185237278e-05	0.000603825102656046	PKN1	ENSG00000123143	PKN1	protein_coding	protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]	19	14433053	14471867	1
ENSG00000150636	284.183362215883	1.27169011885228	0.295594422685914	4.30214517343422	1.69152418874126e-05	0.000604822325410307	CCDC102B	ENSG00000150636	CCDC102B	protein_coding	coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295]	18	68715209	69055189	1
ENSG00000185215	447.585850601998	2.01287945405028	0.467877350526392	4.30215194598683	1.69147247254221e-05	0.000604822325410307	TNFAIP2	ENSG00000185215	TNFAIP2	protein_coding	TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]	14	103123442	103137439	1
ENSG00000232233	15.7691779821299	6.81620530060366	1.58474431272167	4.3011388309685	1.69922553637048e-05	0.000606526669432966	LINC02043	ENSG00000232233	LINC02043	lncRNA	long intergenic non-protein coding RNA 2043 [Source:HGNC Symbol;Acc:HGNC:52883]	3	186810880	186825521	-1
ENSG00000146426	562.980831131728	1.51482345043706	0.352227180454749	4.30070004387883	1.70259394116032e-05	0.000606681189344143	TIAM2	ENSG00000146426	TIAM2	protein_coding	T cell lymphoma invasion and metastasis 2 [Source:HGNC Symbol;Acc:HGNC:11806]	6	154832697	155257723	1
ENSG00000162889	1365.01282528179	0.592013855740027	0.137720570807787	4.29865961393875	1.71834132696628e-05	0.000611238557735148	MAPKAPK2	ENSG00000162889	MAPKAPK2	protein_coding	mitogen-activated protein kinase-activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]	1	206684944	206734283	1
ENSG00000186205	574.300472537985	-1.25526307354556	0.292282900972102	-4.29468528391735	1.74941325336654e-05	0.000621222056826912	MARC1	ENSG00000186205	MARC1	protein_coding	mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189]	1	220786913	220819659	1
ENSG00000249242	157.626025714985	-1.26702040956941	0.295105906064855	-4.29344307765551	1.75923432929389e-05	0.000623638008293598	TMEM150C	ENSG00000249242	TMEM150C	protein_coding	transmembrane protein 150C [Source:HGNC Symbol;Acc:HGNC:37263]	4	82483170	82562357	-1
ENSG00000082438	316.238898765786	1.63558053707806	0.381917236214798	4.28255229663994	1.84761688422767e-05	0.000650617830719956	COBLL1	ENSG00000082438	COBLL1	protein_coding	cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]	2	164653624	164843679	-1
ENSG00000122729	685.51103266254	-0.820076986906283	0.191473179699013	-4.28298620305678	1.8440161001284e-05	0.000650617830719956	ACO1	ENSG00000122729	ACO1	protein_coding	aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]	9	32384603	32454769	1
ENSG00000134326	2084.84852839288	1.34865211785189	0.314920653253739	4.28251403621104	1.8479347105657e-05	0.000650617830719956	CMPK2	ENSG00000134326	CMPK2	protein_coding	cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]	2	6840570	6866635	-1
ENSG00000267745	66.106810449886	1.90441408917124	0.44468936825907	4.28257166710979	1.84745599513184e-05	0.000650617830719956	NA	ENSG00000267745	AC060766.7	lncRNA	novel transcript	17	35406684	35409768	-1
ENSG00000019549	98.9214950129244	2.2235127339071	0.519275172403453	4.28195463999487	1.85258752184377e-05	0.000651146706019476	SNAI2	ENSG00000019549	SNAI2	protein_coding	snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]	8	48917598	48921740	-1
ENSG00000079739	1250.9275117746	-0.737663357307653	0.172336209990774	-4.28037356367037	1.8657986394363e-05	0.000652461260257698	PGM1	ENSG00000079739	PGM1	protein_coding	phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]	1	63593411	63660245	1
ENSG00000175115	712.7438757458	-0.770720773493842	0.180041362927703	-4.28079837300128	1.8622402384509e-05	0.000652461260257698	PACS1	ENSG00000175115	PACS1	protein_coding	phosphofurin acidic cluster sorting protein 1 [Source:HGNC Symbol;Acc:HGNC:30032]	11	66070272	66244744	1
ENSG00000196074	91.4344858118293	-1.83005127170556	0.427509698491622	-4.28072457341321	1.86285795387391e-05	0.000652461260257698	SYCP2	ENSG00000196074	SYCP2	protein_coding	synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490]	20	59863564	59933655	-1
ENSG00000267534	1167.84074318184	1.09370207320264	0.255801403212199	4.27559059281376	1.9063126212449e-05	0.000665502752420074	S1PR2	ENSG00000267534	S1PR2	protein_coding	sphingosine-1-phosphate receptor 2 [Source:HGNC Symbol;Acc:HGNC:3169]	19	10221433	10231331	-1
ENSG00000275882	7.11667486379574	-6.81554365852212	1.59684287818891	-4.26813667870197	1.97112546960153e-05	0.000686968804051515	NA	ENSG00000275882	IKBKGP1	unprocessed_pseudogene	inhibitor of nuclear factor kappa B kinase subunit gamma pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24455]	X	154639978	154648275	-1
ENSG00000158352	1001.4261075398	0.898780570754103	0.210891410041195	4.26181687807264	2.0277157315861e-05	0.000705501700752356	SHROOM4	ENSG00000158352	SHROOM4	protein_coding	shroom family member 4 [Source:HGNC Symbol;Acc:HGNC:29215]	X	50591647	50814302	-1
ENSG00000132185	55.0060329349871	2.90133891657456	0.681029620469637	4.26022426832741	2.04221882234844e-05	0.000708163362440859	FCRLA	ENSG00000132185	FCRLA	protein_coding	Fc receptor like A [Source:HGNC Symbol;Acc:HGNC:18504]	1	161706972	161714352	1
ENSG00000174125	231.534790292437	-1.42768712088399	0.335108009680767	-4.26037898122471	2.04080561051887e-05	0.000708163362440859	TLR1	ENSG00000174125	TLR1	protein_coding	toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]	4	38790677	38856817	-1
ENSG00000151470	310.400921961902	1.09403689970646	0.257047465309203	4.25616684603539	2.07961539391918e-05	0.000719923138126093	C4orf33	ENSG00000151470	C4orf33	protein_coding	chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]	4	129093317	129116640	1
ENSG00000104953	36.181827189935	3.43161023302907	0.806399995976961	4.25546906020459	2.08611211875475e-05	0.000720964534419807	TLE6	ENSG00000104953	TLE6	protein_coding	TLE family member 6, subcortical maternal complex member [Source:HGNC Symbol;Acc:HGNC:30788]	19	2977538	2995179	1
ENSG00000273015	411.361550778454	-0.9014920184265	0.211887955418393	-4.25456943338953	2.09451659997546e-05	0.000722660677323753	NA	ENSG00000273015	AC008124.1	lncRNA	novel transcript	12	45718046	45727775	-1
ENSG00000111530	7917.90214962342	-0.576587981046335	0.135762196233821	-4.2470437061381	2.16609716486475e-05	0.000746112168437662	CAND1	ENSG00000111530	CAND1	protein_coding	cullin associated and neddylation dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688]	12	67269358	67319953	1
ENSG00000160191	404.790145708478	-0.988779165050426	0.232861760524511	-4.24620668856597	2.17420079083081e-05	0.000747657366790355	PDE9A	ENSG00000160191	PDE9A	protein_coding	phosphodiesterase 9A [Source:HGNC Symbol;Acc:HGNC:8795]	21	42653621	42775509	1
ENSG00000146678	24.0122953061774	4.87331543501295	1.14800350154069	4.24503534046079	2.18558971704251e-05	0.000750325293722883	IGFBP1	ENSG00000146678	IGFBP1	protein_coding	insulin like growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5469]	7	45888360	45893660	1
ENSG00000256664	505.070138594644	1.03012369749563	0.242784132667165	4.24296137551887	2.20589413175472e-05	0.000756040033515337	NA	ENSG00000256664	AC025423.2	processed_pseudogene	ribosomal L24 domain containing 1 (RSL24D1) pseudogene	12	68841946	68842384	1
